barcode,name,qty,ton theun,rate,thb_price,product_price_convert,price_song
67995,ໄວໄວກ້າມປູແບບຊອງ 30ຫໍ່,,110550,,,116000,
8850100004994,ໄວໄວດັ້ງເດີມແບບຊອງ,,3685,,,5000,
8850100110114,ໄວໄວດັ້ງເດີມແບບຊອງ 30ຫໍ່,,110550,,,116000,
8850100006738,ໄວໄວຕົ້ມຍຳນ້ຳຂຸ້ນ,,3593,,,5000,
8850100006721,ໄວໄວຜັດຊ່າ,,4700,,,5000,
8850100006691,ໄວໄວພະໂລ້ແບບຊອງ,,3685,,,5000,
8850100111562,ໄວໄວພະໂລ້ແບບຊອງ 30ຫໍ່,,110550,,,116000,
8850100111562,ໄວໄວພະໂລ້ແບບຊອງ 30ຫໍ່,,110550,,,116000,
8850100006707,ໄວໄວຫມຸສັບຕົ້ມຍຳ,,3800,,,5000,
8850100006677,ໄວໄວຫມູສັບແບບຊອງ,,3685,,,5000,
6921224065207,ໄຫມຂັດແຂ້ວ,,10000,,,12000,
8850203267098,ໄອມາດເມໂລ ສະຕໍ,,2513,,,4000,
8850203267104,ໄອມາດເມໂລ ສະຕໍ 12 ຫໍ່,,30150,,,37000,
8850203267067,ໄອສມາດເມໂລ,,2513,,,4000,55000
1*128850203267067,ໄອສມາດເມໂລ 12 ຖົງ,,30150,,,37000,55000
6933743301285,ໄອສະຄີມ,,2513,,,4000,
6933743301353,ໄອສະຄີມ 12 ອັນ,,30150,,,37000,
8850092316105,ໄຮຍິນສີມ່ວງ ວິກທີເຣຍ,,25800,,,28000,
05789,ໄຮຍິນສີມ່ວງ ວິກທີເຣຍ 12ຊອງ,,13000,,,15000,
8850092316020,ໄຮຍິນສີມ່ວງ ວິກທີເຣຍ 1ຫໍ່,,1600,,,2000,
8850092294021,ໄຮຍີນຊັນຄິດບູມມິ່ງ,,1061,,,3000,
12219,ໄຮຍີນຊັນຄິດບູມມິ່ງ 12ຊອງ,,12730,,,15000,
12217,ໄຮຍີນຊັນຄິດບູມມິ່ງ 15ແພັກ,,381900,,,392000,
8850092294106,ໄຮຍີນຊັນຄິດບູມມິ່ງ 24ຊອງ,,25460,,,29000,72000
8850092310028,ໄຮຍີນຊຳເມີມາກາລອງ,,1061,,,3000,
12215,ໄຮຍີນຊຳເມີມາກາລອງ 12ຊອງ,,12730,,,15000,
12213,ໄຮຍີນຊຳເມີມາກາລອງ 15ແພັກ,,381900,,,392000,
8850092310103,ໄຮຍີນຊຳເມີມາກາລອງ 24ຊອງ,,25460,,,29000,72000
8850092285029,ໄຮຍີນທອງແຮັບປີ້ຊັນຊາຍ,,1061,,,2000,
128850092285030,ໄຮຍີນທອງແຮັບປີ້ຊັນຊາຍ 12ຊອງ,,12730,,,16000,
12205,ໄຮຍີນທອງແຮັບປີ້ຊັນຊາຍ 15ແພັກ,,381900,,,392000,32000
8850092285104,ໄຮຍີນທອງແຮັບປີ້ຊັນຊາຍ 24ຊອງ,,25460,,,29000,
8850092291402,ໄຮຍີນໂຣດວໍເຕີ້,,1061,,,3000,
8850092291419,ໄຮຍີນໂຣດວໍເຕີ້ 24ຊອງ,,25460,,,29000,
12211,ໄຮຍີນໂຣດວໍເຕີ້12ຊອງ,,12730,,,15000,
9506000039053,ໄຮນິເກັນ24 ປ໋ອງ,,300000,,,315000,
9506000038902,ໄຮນິເກັນປ໋ອງ,,12500,,,15000,
8859510302676,ໄຮຢາ ບູດເຕີ້ແບບຊອງ,,30150,,,36000,
24991,ໄຮຢີນຊັນໄລຄິສບົວ 12 ຊອງ,,13900,,,15000,35000
8850092275020,ໄຮຢີນຊັນໄລຄິສບົວ 1ຊອງ,,1200,,,2000,
8850092275105,ໄຮຢີນຊັນໄລຄິສບົວ 24 ຊອງ,,25900,,,28000,
8850092280048,ໄຮຢີນສີຂາວ 1 ຊອງ,,1200,,,2000,65000
24994,ໄຮຢີນສີຂາວ 12 ຊອງ,,12800,,,16000,
8850092280109,ໄຮຢີນສີຂາວ 24 ຊອງ,,25900,,,28000,
4710363637602,ໄຮເຕີ້ຄັນເລີ້500ມລ,,36292,,,41000,
12203,ໄຮເຕີ້ຄັນເລີ້500ມລ 12ອັນ,,435500,,,446000,
8851818108288,ໄຮເຕີ້ບົວ250ມລ,,17308,,,15000,
8851818310834,ໄຮເຕີ້ບົວ250ມລ 12ອັນ,,207700,,,213000,
8850581012006,ນ້ຳມັນໃບໄມ້,,28750,,,35000,
8850173312149,ພິກແກງ12 ຫໍ່,,124000,,,130000,77000
8850144058199,ກ້ອນຕ້ົມຍຳ24ກ້ອນ,,68000,,,75000,
8850144206385,ຄະນໍກ້ອນຈຶດ 24ກ້ອນ,,68000,,,68000,
8854334003686,ຟ້າໄທນ້ຳໃສ 6ຖົງ,,80000,,,84000,
8938556923066,ນ້ຳມັນ ອາມມີ່,,20416,,,25000,
8859079602835,Cica,,23380,,,29000,
45656,phaiyen,,20000,,,25000,
06660,kyra Soap,,23380,,,30000,
8850722051093,Cavir MAX,,30000,,,35000,
8850002035942,Shokubutsu okinawa,,50000,,,55000,
8850002035959,Shokubutsu Fukuka,,40000,,,50000,41000
8851123343480,Babi mind 3 pcs,,87000,,,92000,41000
8851123343084,babi mind green,,29000,,,35000,41000
8851123710077,Babi mind Pink 3 pcs,,87000,,,92000,41000
8851123710060,Babi mind Pink,,29000,,,35000,
73244,SMOOTO ກັນແດດ ສູດເຢັນ 30g 6ຊອງ,,141000,,,150000,36000
8858977142245,Clear nose HYA 6pcs,,118000,,,145000,
8859239401056,THANAKA ุ6pcs,,93000,,,100000,
8859433706056,MERREZCA 6PCS,,165000,,,170000,
8859433705899,MERREZCA,,30000,,,32000,
8859433716017,MERREZCA SPS 50 + 6PCS,,168000,,,172000,
8859433716024,MERREZCA SPS 50 +,,30000,,,32000,
8859510303192,NUMJU 10PCS,,198000,,,205000,
8859510303208,NUMJU,,20000,,,23000,36000
8859126000508,ຫົງຟ້າ,,24000,,,30000,
8994993021703,ການິເຍ່ບົວກາງຄືນ,,59000,,,65000,
8994993021086,ການິເຍ່ບົວແບບຊອງກາງຄືນ,,97000,,,13000,
8858882902231,jula'sherb ລະເບີດຂີ້ໄຄ 6 ຊອງ,,148000,,,153000,36000
8858882902224,jula'sherb ລະເບີດຂີ້ໄຄ,,25000,,,28000,
8858947900387,Derlise termeric,,29000,,,35000,36000
8858947900356,Derlise Cool,,29000,,,35000,
8858947900394,Derlise Alpha,,29000,,,35000,36000
8851932403825,Sunsilk green,,29000,,,35000,
8858831001497,ສະບູ່ວິພາດາ ສົ້ມ 12ກ້ອນ,,66000,,,75000,
8858831000094,ສະບູ່ວິພາດາ ສົ້ມ,,6000,,,8000,
4987176133939,head&shoulder 2pcs,,119000,,,140000,
4902430430999,head&sholder pink,,70000,,,75000,
8850273236109,Daily fresh Orchard,,30000,,,36000,50000
4902430955737,head&sholder Apple 2pcs,,135000,,,140000,
4902430565578,head&sholder Apple,,60000,,,75000,
8992304031281,LOREAL ELSEVE,,57000,,,70000,
8858365003042,ວູ້ນ 26 ຊອງ,,526000,,,572000,
8858947900530,DERLISE SPA WHITEING SALT,,24000,,,30000,
8858947901742,DERLISE SPA AVACADO,,24000,,,30000,
8858947900493,DERLISE SPA TEMERIND,,24000,,,30000,
8855720003860,JENA COCONUT OIL,,26400,,,37000,
8851123710589,Baby Mild avendr 3 pcs,,91000,,,100000,
8851123710572,Baby Mild avender,,31000,,,40000,
8850029025391,NIVEA MEN DEEP,,50000,,,55000,36000
8858713503620,ESXENSE SEXY SWEETIE,,18000,,,23000,
8858713502739,ESXENSE SEXY SCET OF LOVE,,18000,,,23000,
8858713503446,ESXENSE  COTON PINKLY,,18000,,,23000,12000
8858713500049,ESXENSE SEXY,,18000,,,23000,16000
8858713502883,ESXENSE SECRET MIRACLE,,18000,,,23000,
8858713503422,ESXENSE LOVE IN LOVE,,18000,,,23000,36000
8858713500346,ESXENSE MISS ME,,18000,,,23000,
8850273234105,DAILY FRESH OGRANG,,30000,,,35000,
8850273231104,DAILY FRESH FLORAL,,30000,,,35000,
8855492001514,TAMARIND HON BODY SCRUB,,21000,,,26000,
8851932463263,VASEKUBE SOR30 HEALTHY BRIGHT,,94000,,,110000,
00101,ຢາເຮຶອງ,,21000,,,28000,
8855629003893,mistine cupcake,,75000,,,80000,
8851932396110,vaseline fresh bright,,104000,,,130000,
8859178716112,mistine gold caviar,,44000,,,60000,
8859178707356,mistine UV white lotion,,44000,,,55000,
8851932471596,Citra aha red 2 pcs,,94000,,,10000,
8850114907878,jab bright boster,,32000,,,40000,
8851932417464,vaseline daily refreshing,,98000,,,110000,
8850310000854,ແປ້ງໂກກິ 1ກລ,,22000,,,25000,
8850338027154,halls x color,,16000,,,20000,
8852975915276,jeed boom,,3600,,,5000,
8852975915283,jeed boom 12,,35000,,,37000,
8852975915306,jeed boom,,3500,,,5000,79000
8852975915313,jeed boom 12,,35000,,,37000,
18859313502683,ເຊເວັນອັບນ້ອຍ 480ມລ 12ຕຸກ,,105000,,,107000,
28859313502390,ນ້ຳສົ້ມນ້ອຍ 480ມລ 12ຕຸກ,,105000,,,107000,
28859313502406,ນ້ຳແດງນ້ອຍ 480ມລ 12ຕຸກ,,105000,,,107000,
28859313502383,ນ້ຳຂຽວນ້ອຍ 480ມລ 12ຕຸກ,,105000,,,107000,
28859313502949,ນ້ຳແປັບຊີ່  ນ້ອຍ 480ມລ 12ຕຸກ,,99,,,100000,40000
8859313500019,ເບຍລາວແກ້ວໃຫຍ່ 640ມລ,,19000,,,22000,
1*68859313500019,ເບຍລາວແກ້ວໃຫຍ່ 640ມລ 6ແກ້ວບໍ່ເຢັນ,,116000,,,117000,
1*668859313500019,ເບຍລາວແກ້ວໃຫຍ່ 640ມລ 6ແກ້ວເຢັນ,,116000,,,120000,
1*6668859313500019,ເບຍລາວແກ້ວໃຫຍ່ 640ມລ 12ແກ້ວເຢັນລວມລັງ,,246000,,,262000,
12*66ູ8859313500019,ເບຍລາວແກ້ວໃຫຍ່ 640ມລ 12ແກ້ວ ລວມລັງ,,246000,,,252000,
8859313505557,1664,,27000,,,29000,64000
8859313500088,ເບຍດຳ330ມລ,,18000,,,20000,32000
ຕຕຸຈໂຢໂຸຂຟຟຖຟ,ເບຍນຸ່ມນວນ330ມລ,,18000,,,20000,
ຕຕຸຈໂຢໂຸຂຂຢຢຕ,ເບຍໂກລ330ມລ,,18000,,,20000,64000
8859313507209,ຊຳເມີສະບີ້ແກ້ວກີວີສະຕໍບໍລີ,,18000,,,20000,18000
8859313500521,ເບຍດຳປ໋ອງ 330ມລ,,14000,,,16000,320000
8859313505359,ເບຍ1664ປ໋ອງ 330ມລ,,17000,,,20000,17000
8859313504543,ໍຊຳເມີບີ້ຶເບັກເບີບີ່ປ໋ອງ 330ມລ,,14000,,,16000,
8859313500132,ເບຍໂກລປ໋ອງ330ມລ,,14000,,,16000,33000
8859313506103,ເບຍກລີນປ໋ອງ330ມລ,,14000,,,16000,
8859313507001,ສະຕິງເຫຼືອງ,,10000,,,12000,
8850157553599,ນ້ຳຫມາກພ້າວ250ມລ,,1,,,5000,
8858891300264,ອິຊິຕັນສົ້ມ 420ມລ,,8000,,,8000,
8858891303685,ອິຊິຕັນເຫລຶອງ 420ມລ,,8000,,,10000,
