code	name	qty	cost	rate	thb_price	price
8850952502242	ນ້ຳດີໂດສະຕໍບໍລີ່459ມລ					8000
12030	ນ້ຳດີໂດສະຕໍບໍລີ່459ມລ 4ແພັກ					146000
8850952905029	ນ້ຳດີໂດສະຕໍບໍລີ່459ມລ 6ແພັກ					38000
8850952033647	ນ້ຳດີໂດສົ້ມຂຽວ459ມລ					8000
12027	ນ້ຳດີໂດສົ້ມຂຽວ459ມລ 4ແພັກ					146000
8850952903360	ນ້ຳດີໂດສົ້ມຂຽວ459ມລ 6ແພັກ					38000
8859313500194	ນ້ຳດືມກາງ600					5000
1*128859313500194	ນ້ຳດືມກາງ600 12ຕຸກ					42000
8859313500729	ນ້ຳດືມຈິວ235ມລ					3000
1*248859313500729	ນ້ຳດືມຈິວ235ມລ 24ຕຸກ					52000
8859313500187	ນ້ຳດືມນ້ອຍ350					4000
1*248859313500187	ນ້ຳດືມນ້ອຍ350 24ຕຸກ					68000
8859313500200	ນ້ຳດືມໃຫຍ່1500					8000
95916106137	ນ້ຳດືມໃຫຍ່1500 ມລ/ 6ຕຸກ					40000
8850725121021	ນ້ຳຕານກາບ່ວງແດງ  1ກລ					23000
8850725121083	ນ້ຳຕານກາບ່ວງແດງ 1ກລ 25ຖົງ					428000
8850256100106	ນ້ຳຕານກາມິດຜົນ 1ກິໂລ					22000
8850407993229	ນ້ຳຕານແດງນ້ອຍເອສເອສຈີ 1000ກັມ					23000
8855047950007	ນ້ຳຕານແດງນ້ອຍເອສເອສຈີ 500ກັມ					13000
881959143711	ນ້ຳທິບ					6000
8815959003749	ນ້ຳທິບ 290 ມລ					3000
8851959003756	ນ້ຳທິບ 290 ມລ /24ຕຸກ					38000
8851959643716	ນ້ຳທິບ 6 ຕູກ					28000
12037	ນ້ຳທິບໃຫຍ່ 1500ມລ					7000
12036	ນ້ຳທິບໃຫຍ່ 1500ມລ 6ຕຸກ					28000
8850620003019	ນ້ຳປາຢາງນ້ອຍ					15000
8850620888289	ນ້ຳປາຢາງໃຫຍ່					22000
8850620888234	ນ້ຳປາແກ້ວນ້ອຍ					17000
1885062088	ນ້ຳປາແກ້ວໃຫຍ່ 12ແກ້ວ					245000
8850620888104	ນ້ຳປາແກ້ວໃຫຍ່					25000
8850173310145	ນ້ຳພິກແກງ					14000
8852108220048	ນ້ຳມະພ້າວຟິດ					13000
27831	ນ້ຳມະພ້າວຟິດ 6 ປ໋ອງ					56000
8850800100019	ນ້ຳມັນຫມາກກອກຈຳປາທອງ					10000
12343	ນ້ຳມັນຫມາກກອກຈຳປາທອງ 12ແກ້ວ					64000
