barcode,name,qty,ton theun,rate,thb_price,product_price_convert
18859313500030,ເບຍລາວແກ້ວນ້ອຍ 24ແກ້ວ,,,,,235000
12135,ເບຍລາວແກ້ວໃຫຍ່,,,,,18000
12131,ເບຍລາວແກ້ວໃຫຍ່ 12ແກ້ວ,,,,,233000
12133,ເບຍລາວແກ້ວໃຫຍ່ 6ແກ້ວ,,,,,105000
24921,ເບຍລາວແກ້ວໃຫຍ່ເຢັນ,,,,,19000
12128,ເບຍລາວໂກນ,,,,,15000
18859313500115,ເບຍລາວໂກນ 24ແກ້ວ,,,,,320000
12134,ເບຍແກ້ວໃຫຍ່ 6ແກ້ວເຢັນ,,,,,110000
12147,ເບຍໄຮນິເກັ່ນກະປ໋ອງນ້ອຍ,,,,,15000
9506000038735,ເບຍໄຮນິເກັ່ນກະປ໋ອງນ້ອຍ 24ປ໋ອງ,,,,,380000
8858152031852,ເບດບອຍ ຊູຊິກັມມີ່ 12 ອັນ,,,,,37000
8858152031852,ເບດບອຍ ຊູຊິກັມມີ່ 12 ອັນ,,,,,37000
8850157403580,ເບນໂຕຂຽວ,,,,,4000
8850157403658,ເບນໂຕຂຽວ 12 ຫໍ່,,,,,37000
8850157000864,ເບນໂຕຟ້າ,,,,,4000
8850157400039,ເບນໂຕຟ້າ 12 ຫໍ່,,,,,37000
8850157405300,ເບນໂຕມ່ວງ,,,,,4000
8850157405317,ເບນໂຕມ່ວງ 12 ຫໍ່,,,,,37000
8850157400206,ເບນໂຕສົ້ມ,,,,,4000
8850157400244,ເບນໂຕສົ້ມ 12 ຫໍ່,,,,,37000
8850157400107,ເບນໂຕະ 20 ບາດ,,,,,15000
8850157401289,ເບນໂຕເຫຼືອງ,,,,,4000
8850157401296,ເບນໂຕເຫຼືອງ 12 ຫໍ່,,,,,37000
8850157400077,ເບນໂຕແດງ,,,,,4000
8850157400114,ເບນໂຕແດງ 12 ຫໍ່,,,,,37000
6938462800200,ເບບີ້ບັດໂທແຄນດີ້ 12 ອັນ,,,,,37000
6938462800200,ເບບີ້ບັດໂທແຄນດີ້ 12 ອັນ,,,,,37000
8851123349086,ເບບີ້ມາຍອອຍ100ມລ,,,,,28000
8854458004620,ເບບີ້ສະມາຍ 12 ອັນ,,,,,37000
8854458004620,ເບບີ້ສະມາຍ 12 ອັນ,,,,,37000
8850580200039,ເບັງເບັງ ຊັອກໂກແລັດ,,,,,5000
8850580200060,ເບັງເບັງ ຊັອກໂກແລັດ 12 ຖົງ,,,,,37000
8996001355855,ເບັງເບັງ ໄວຊັອກໂກແລັດ,,,,,4000
8996001355923,ເບັງເບັງ ໄວຊັອກໂກແລັດ 12 ຖົງ,,,,,37000
8850784994741,ເບັນເນັດສີມ່ວງ,,,,,35000
8850784994741,ເບັນເນັດສີມ່ວງ,,,,,35000
8850784994796,ເບັນເນັດສີສົ້ມ,,,,,30000
12383,ເບາະນອນເດັກແບບມີມູ້ງ,,,,,65000
8850250006015,ເບີດີ້ກາເຟກະປ໋ອງຂຽວ,,,,,13000
8850250006022,ເບີດີ້ກາເຟກະປ໋ອງຂຽວ 6ປ໋ອງ,,,,,55000
8850250320357,ເບີດີ້ກາເຟກະປ໋ອງເຫຼືອງ 6ປ໋ອງ,,,,,55000
8850250000365,ເບີດີ້ກາເຟກະປ໋ອງແດງ,,,,,13000
8850250002048,ເບີດີ້ກາເຟກະປ໋ອງແດງ 6ປ໋ອງ,,,,,55000
8850250003809,ເບີດີ້ເຫຼືອງ,,,,,3000
8850250007463,ເບີດີ້ເຫຼືອງ 27 ຊອງ,,,,,57000
8850250002482,ເບີດີແດງ 1 ຊອງ,,,,,3000
8850250007425,ເບີດີ້ແດງ 27 ຊອງ,,,,,57000
8850398080519,ເບີລີນ່າ A,,,,,35000
8850398080304,ເບີລີນ່າ A19,,,,,35000
8850398080083,ເບີລີນ່າ A2,,,,,35000
8850398080328,ເບີລີນ່າ A21,,,,,35000
8850398080342,ເບີລີນ່າ A23,,,,,35000
8850398080359,ເບີລີນ່າ A24,,,,,35000
8850398080441,ເບີລີນ່າ A33,,,,,35000
8850398080472,ເບີລີນ່າ A36,,,,,35000
8850398080496,ເບີລີນ່າ A38,,,,,35000
8850398080502,ເບີລີນ່າ A39,,,,,35000
8850398080526,ເບີລີນ່າ A41,,,,,35000
8850398080205,ເບີລີນ່າ A6,,,,,35000
8850398080168,ເບີລີນ່າ A8,,,,,35000
8858152028753,ເບີເກີ,,,,,4000
8858152028760,ເບີເກີ 12 ຫໍ່,,,,,37000
8850175046134,ເປັດມ່ວງ 3 ຕູກ,,,,,75000
8850175046134,ເປັດມ່ວງ 3 ຕູກ,,,,,75000
6938520300444,ເປັດໄຂ່ ລອນລີ່ປັອບ,,,,,4000
6938520300352,ເປັດໄຂ່ ລອນລີ່ປັອບ 12 ຫໍ່,,,,,37000
6974324350339,ເຝີມາລ່າຖັງ,,,,,17000
8859105800075,ເພີນ 1ລິດ,,,,,36000
8858776300259,ເພີນນ້ຳມັນປາມ,,,,,32000
8850632500421,ເຟດຊີ່ສີບົວ 5ບາດ,,,,,5000
8850632500438,ເຟດຊີ່ສີບົວ 5ບາດ 12ຫໍ່,,,,,40000
8850632500469,ເຟດຊີ່ສີຟ້າ 5ບາດ,,,,,5000
8850632500476,ເຟດຊີ່ສີຟ້າ 5ບາດ 12ຫໍ່,,,,,40000
8854604101487,ເຟດຊີ່ສີມ່ວງ 5ບາດ,,,,,4000
8854604101494,ເຟດຊີ່ສີມ່ວງ 5ບາດ 12ຫໍ່,,,,,37000
8854604000612,ເຟດຊີ່ສີເຫຼືອງ 5ບາດ,,,,,4000
8854604000629,ເຟດຊີ່ສີເຫຼືອງ 5ບາດ 12ຫໍ່,,,,,37000
8850632500445,ເຟດຊີ່ສີແດງ 5ບາດ,,,,,5000
8850632500452,ເຟດຊີ່ສີແດງ 5ບາດ 12ຫໍ່,,,,,40000
8935001873884,ເຟີດສີດຳ flexoffice,,,,,10000
8935001873907,ເຟີດສີດຳ flexoffice 12ກ້ານ,,,,,78000
8851552201023,ເຟີດສີດຳກາມ້າ,,,,,10000
8851552209012,ເຟີດສີຟ້າ,,,,,10000
8851552209616,ເຟີດສີຟ້າ 12 ກ້ານ,,,,,85000
8935001870340,ເຟີດສີຟ້າ flexoffice,,,,,10000
8935001870593,ເຟີດສີຟ້າ flexoffice,,,,,10000
8935001873853,ເຟີດສີຟ້າ flexoffice 12ກ້ານ,,,,,78000
8935001870609,ເຟີດສີຟ້າ flexoffice 12ກ້ານ,,,,,78000
8851552201016,ເຟີດສີຟ້າ ກາມ້າ 1ກ້ານ,,,,,10000
8851552201610,ເຟີດສີຟ້າກາມ້າ 12 ກ້ານ,,,,,85000
8851552201030,ເຟີດສີແດງກາມ້າ,,,,,10000
8851552201634,ເຟີດສີແດງກາມ້າ 12 ກ້ານ,,,,,85000
8850309201934,ເມຈິກຊັອກໂກແລັດ 24 ຖົງ,,,,,27000
6928626360091,ເມຈິກດັ້ງເດີມ 24 ຖົງ,,,,,27000
8850309204331,ເມຈິກສະຕໍ 24 ຖົງ,,,,,27000
8935001727071,ເມນທອດ,,,,,9000
8990800014364,ເມນທອດ ປາຕີ້,,,,,8000
8990800014371,ເມນທອດ ປາຕີ້  24,,,,,137000
8850939925392,ເມນທອດກະປຸກ 500ກັມ 50ອັນ,,,,,130000
8850939925392,ເມນທອດກະປຸກ 500ກັມ 50ອັນ,,,,,130000
8990800200019,ເມນທອດມີ້ນ 37ກັມ,,,,,8000
8990800014418,ເມນທອດມີ້ນ 37ກັມ 24ແທ່ງ,,,,,137000
6921211104230,ເມນທອດເບນໂບ,,,,,8000
8990800014432,ເມນທອດເບນໂບ 24 ແທ່ງ,,,,,137000
8990800016863,ເມນທອດໂຊດາ 37ກັມ,,,,,9000
8990800016870,ເມນທອດໂຊດາ 37ກັມ 24ແທ່ງ,,,,,178000
8851932442855,ເມັກນຳ ຊັອກໂກແລັດ,,,,,25000
15933,ເມັກນຳຄລາສສິກ,,,,,26000
15932,ເມັກນຳຄລາສສິກ  24ຖົງ,,,,,611000
8851932295796,ເມັກນຳຄາສິກ,,,,,25000
8851932295789,ເມັກນຳແອວມັອນ,,,,,26000
15930,ເມັກນຳແອວມັອນ 24ຖົງ,,,,,611000
8851932352772,ເມັກນຳໄວແອວມັອນ,,,,,25000
8859433705622,ເມີເລດກ້າ,,,,,32000
8859433752626,ເມີເລດກ້າ,,,,,85000
6925925912921,ເມໂລໄອສະຄີມ ສະຕໍ,,,,,4000
6914253436896,ເມໂລໄອສະຄີມ ສະຕໍ 12 ຫໍ່,,,,,37000
4806028519670,ເຢນລີ່ເວດສີ່ ມ່ວງບົວ30 ຫໍ່,,,,,50000
4806028519670,ເຢນລີ່ເວດສີ່ ມ່ວງບົວ30 ຫໍ່,,,,,50000
4806028519861,ເຢນລີ່ເວດສີ່ ສີແດງ 30 ຫໍ່,,,,,50000
4806028519861,ເຢນລີ່ເວດສີ່ ສີແດງ 30 ຫໍ່,,,,,50000
8858152031111,ເຢັນລີ່ກັງຫັນລົມ,,,,,4000
8858152031128,ເຢັນລີ່ກັງຫັນລົມ 12 ອັນ,,,,,37000
8858891301728,ເຢັນເຢັນສີເຫຼືອງ,,,,,13000
8858891301742,ເຢັນເຢັນສີເຫຼືອງ 6ຕູກ,,,,,55000
8858891303678,ເຢັນເຢັນສີແດງ,,,,,13000
8850718819515,ເລຊາວຄີມ 20ບາດ,,,,,13000
8850718819461,ເລດັ້ງເດີມ 20ບາດ,,,,,13000
8850718816071,ເລດັ້ງເດີມກະປຸກ 42ກັມ,,,,,15000
8850718712588,ເລດັ້ງເດີມກະປຸກ 42ກັມ 6ກ່ອງ,,,,,83000
8850718819485,ເລບາບີຄີວ 20ບາດ,,,,,13000
8850718820733,ເລພິກປີສາດ  20ບາດ,,,,,13000
8850718820719,ເລພິກພົ່ນໄຟ 20ບາດ,,,,,13000
8850718816057,ເລມັງກອນສະໄປຊີ່ກະປຸກ 42ກັມ,,,,,15000
8850718712564,ເລມັງກອນສະໄປຊີ່ກະປຸກ 42ກັມ 6ກ່ອງ,,,,,83000
8850718819478,ເລສາຫລ່າຍ 20ບາດ,,,,,13000
8850718804573,ເລສາຫລ່າຍກະປຸກ 100ກັມ,,,,,30000
8850718816064,ເລສາຫລ່າຍກະປຸກ 42ກັມ,,,,,15000
8850718712571,ເລສາຫລ່າຍກະປຸກ 42ກັມ  6ກ່ອງ,,,,,75000
8854458009663,ເລເຊີສະຕາ 12 ອັນ,,,,,37000
8854458009663,ເລເຊີສະຕາ 12 ອັນ,,,,,37000
26131,ເສັ້ນດຳ 1 kg,,,,,38000
26126,ເສັ້ນດຳ 1000 ກີບ,,,,,1000
26127,ເສັ້ນດຳ 2000 ກີບ,,,,,2000
26128,ເສັ້ນດຳ 3000 ກີບ,,,,,3000
26129,ເສັ້ນດຳ 4000 ກີບ,,,,,4000
26130,ເສັ້ນດຳ 5000 ກີບ,,,,,5000
6933315000042,ເສັ້ນມັນຕົ້ນ,,,,,14000
8850403200406,ເສັ້ນລ້ອນສາຍຝົນນ້ອຍ,,,,,5000
8850403202509,ເສັ້ນລ້ອນສາຍຝົນນ້ອຍ 10ຫໍ່,,,,,35000
888850403202510,ເສັ້ນລ້ອນສາຍຝົນນ້ອຍ 25 ແພັກ,,,,,791000
8850403200802,ເສັ້ນລ້ອນສາຍຝົນໃຫຍ່,,,,,8000
8850403201250,ເສັ້ນລ້ອນສາຍຝົນໃຫຍ່ 10ຫໍ່,,,,,65000
8938509627492,ເສັ້ນສະປາເກັດຕີ້,,,,,55000
26133,ເສັ້ນເຂົ້າປຸ້ນ  10000 ກີບ,,,,,10000
26134,ເສັ້ນເຂົ້າປຸ້ນ  14000 ກີບ/ເຄິງໂລ,,,,,14000
26135,ເສັ້ນເຂົ້າປຸ້ນ  28000 ກີບ/1 kg,,,,,28000
26132,ເສັ້ນເຂົ້າປຸ້ນ  5000 ກີບ,,,,,5000
